Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,midas_max,midas_max_relative,Target,dpt_1,dpt_2,dpt_3,dpt_4,dpt_5,dpt_6,dpt_7,dpt_8,dpt_9,dpt_10,dpt_11,dpt_12,dpt_13,dpt_14,dpt_15,dpt_16,dpt_17,dpt_18,dpt_19,dpt_20,dpt_21,dpt_22,dpt_23,dpt_24,dpt_25,dpt_26,dpt_27,dpt_28,dpt_29,dpt_30,dpt_31,dpt_32,dpt_33,dpt_34,dpt_35,dpt_36
image207,133.77883911132812,132.95022583007812,22.79737091064453,18.26679229736328,0.07135465741157532,0.0890522301197052,0.08069010727349483,0.1,0.1,0.1,18.433937,0.29454914,1.458299160003662,0.17718552,0.23987138,0.26845133,0.26810998,0.26724294,0.2087355,0.26500294,0.27054712,0.27367184,0.2743772,0.27393457,0.2460547,0.27283642,0.27785814,0.2798427,0.28141394,0.28161314,0.2844423,0.27862188,0.28196794,0.28426978,0.28660828,0.28819868,0.2877667,0.27309904,0.2857021,0.2878228,0.29062107,0.29306826,0.2943899,0.25914824,0.28615162,0.28917107,0.2918939,0.2827622,0.27488336
image208,128.85980224609375,132.77947998046875,13.846138000488281,12.030426025390625,0.04699385166168213,0.05408647656440735,0.050664430526516174,0.1,0.1,0.1,15.354782,0.21384923,2.20674467086792,0.1536523,0.19914308,0.20277174,0.20256995,0.20126961,0.19394507,0.20786436,0.20753458,0.20675842,0.20633951,0.20495488,0.20319407,0.20950653,0.20854834,0.20805028,0.20793651,0.20659266,0.20535941,0.21058159,0.21020973,0.2093478,0.20948279,0.20833732,0.20736143,0.21152237,0.21217597,0.21129438,0.21145849,0.21043749,0.20842904,0.21105193,0.21339183,0.21283908,0.2124822,0.21119227,0.20502742
image209,184.19168090820312,132.3853759765625,18.35693359375,15.172065734863281,0.05926588177680969,0.07170677185058594,0.06578109862268479,0.1,0.1,0.1,21.940815,0.43579197,1.7610737085342407,0.32878503,0.36863655,0.37762177,0.37844777,0.38856754,0.40537557,0.36007226,0.37769482,0.38985503,0.4009279,0.4135195,0.4260476,0.365435,0.38082975,0.39412403,0.4056638,0.41796693,0.4294553,0.36708426,0.38318038,0.39733648,0.40896878,0.4221368,0.43260098,0.3679674,0.38534525,0.40011916,0.41244042,0.4253382,0.43408093,0.36327317,0.3871641,0.40223095,0.4148964,0.4278368,0.43580452
image21,129.329833984375,132.79830932617188,10.990959167480469,9.994392395019531,0.039040595293045044,0.04293343424797058,0.0410332051950621,0.1,0.1,0.1,8.441644,0.13143845,2.7296433448791504,0.09257733,0.11548286,0.117649116,0.11713529,0.11676864,0.09868622,0.111685894,0.11876035,0.12025997,0.12095134,0.12144704,0.11592685,0.11544204,0.12203085,0.12346395,0.12468294,0.1255358,0.12545243,0.11807459,0.12505478,0.12621678,0.12790863,0.12885115,0.12870525,0.11982299,0.12754261,0.12842213,0.13003124,0.13093066,0.13019736,0.11953553,0.12782623,0.12973776,0.13043936,0.13101098,0.13076656
image210,84.39443969726562,132.40260314941406,20.846420288085938,18.10540771484375,0.0707242488861084,0.0814313292503357,0.07626591887593298,0.1,0.1,0.1,19.09828,0.5318017,1.323419451713562,0.49325135,0.48897505,0.4931125,0.48984104,0.4852174,0.48589018,0.5087492,0.5049694,0.49932644,0.49060005,0.4831231,0.4743756,0.51545244,0.5110992,0.50413656,0.49346322,0.48415905,0.47489095,0.5208927,0.5163199,0.509104,0.49804372,0.48786074,0.47729653,0.5212266,0.52064174,0.513278,0.50348777,0.49231863,0.48075917,0.5261445,0.52515477,0.5171827,0.5088789,0.4971499,0.4842006
image211,113.02748107910156,132.78125,16.108642578125,14.096527099609375,0.05506455898284912,0.06292438507080078,0.059125222589492564,0.1,0.1,0.1,17.764814,0.24498968,2.162313222885132,0.1939444,0.19865529,0.22571737,0.2177286,0.157307,0.14883076,0.20201011,0.23774165,0.23293982,0.22778127,0.22110309,0.15260309,0.22645243,0.23988593,0.23684964,0.23251806,0.2258502,0.21351056,0.23905814,0.24265,0.24015921,0.23635234,0.23033786,0.21695246,0.23693185,0.24488266,0.24292478,0.23940745,0.23352692,0.1906778,0.23990762,0.24197187,0.24417326,0.24057871,0.2245917,0.19504489
image212,141.32273864746094,132.71002197265625,12.821868896484375,11.996452331542969,0.04686114192008972,0.05008542537689209,0.04850008483105476,0.1,0.1,0.1,15.713746,0.22168495,2.6694257259368896,0.14196216,0.15384616,0.18720637,0.19783446,0.19929247,0.1857152,0.15071891,0.19296506,0.20226736,0.20638445,0.20950565,0.20423673,0.17179234,0.2009582,0.20665877,0.20999438,0.21358475,0.21287157,0.1794384,0.20503016,0.2107088,0.21419464,0.2173603,0.2176188,0.17436828,0.20666078,0.21365368,0.21767321,0.21946727,0.21782698,0.18198839,0.19559467,0.21429662,0.21894981,0.21982937,0.21954808
image213,140.52618408203125,132.71543884277344,48.9417724609375,54.3184814453125,0.21218156814575195,0.1911787986755371,0.20195339923335276,0.1,0.1,0.1,40.739635,0.74960464,0.5121394991874695,0.43245476,0.6764827,0.6834996,0.6828067,0.6819789,0.6755601,0.6198806,0.7065314,0.7080243,0.70832497,0.7092086,0.71132225,0.73354775,0.7387205,0.74035734,0.7403233,0.7402005,0.7381593,0.73349994,0.73365104,0.73466015,0.7356006,0.7346822,0.7319331,0.72658867,0.7168809,0.7178967,0.7181387,0.7173017,0.71460795,0.5824844,0.7031086,0.7043468,0.7054101,0.7050221,0.7015115
image214,117.37996673583984,132.74713134765625,22.867599487304688,20.321533203125,0.07938098907470703,0.08932656049728394,0.08450022436879585,0.1,0.1,0.1,18.115726,0.25990355,1.4631056785583496,0.1815669,0.23640276,0.24321821,0.2332811,0.15093146,0.14235818,0.19566937,0.24741343,0.24617921,0.2424568,0.23658536,0.18336655,0.23240748,0.2518943,0.25055984,0.2473845,0.24186692,0.23601983,0.25809142,0.2558347,0.25456196,0.2514778,0.2459287,0.24242409,0.2582718,0.25889194,0.2570293,0.254136,0.24928851,0.20160115,0.24943921,0.24367513,0.25790364,0.2553452,0.2508488,0.20770802
image215,173.22708129882812,132.72662353515625,18.2659912109375,16.21630096435547,0.06334492564201355,0.07135152816772461,0.06746710374864859,0.1,0.1,0.1,22.11143,0.37843603,1.911528468132019,0.28303972,0.30900094,0.3204194,0.32752836,0.33585998,0.34656826,0.2965186,0.31796303,0.3273326,0.33486265,0.3442028,0.3535307,0.3109513,0.32239866,0.33275026,0.3405911,0.3496759,0.3587351,0.31630313,0.32662845,0.33780238,0.3465549,0.35558552,0.36378908,0.31747857,0.3302574,0.34201634,0.35136288,0.36025694,0.36908114,0.30962512,0.32220158,0.34435168,0.35473296,0.36489025,0.3743928
image217,121.78424072265625,133.3121795654297,23.609375,21.039794921875,0.08218669891357422,0.09222412109375,0.08734970517931118,0.1,0.1,0.1,22.98592,0.314487,1.287231683731079,0.27362442,0.30388743,0.30528343,0.3042429,0.3089997,0.1901703,0.29385635,0.3041844,0.30697337,0.30722597,0.3057299,0.30046406,0.30777663,0.30722016,0.30857748,0.3087117,0.307718,0.30227068,0.3076253,0.31022203,0.3109508,0.31053576,0.30955043,0.30572164,0.30760452,0.31215274,0.31248057,0.31128687,0.31018054,0.30941656,0.28524604,0.31288412,0.3143303,0.31241792,0.31032786,0.30175814
image218,126.54458618164062,132.80674743652344,13.018798828125,11.84844970703125,0.04628300666809082,0.05085468292236328,0.048622605243716865,0.1,0.1,0.1,13.528064,0.17363791,2.0771548748016357,0.16810453,0.16787365,0.16683823,0.16494773,0.16442809,0.13961674,0.16946971,0.16847992,0.16814153,0.16657127,0.16581881,0.16420084,0.16984613,0.16909985,0.16893332,0.1676426,0.1666699,0.16561802,0.1707318,0.16978668,0.16961186,0.16856015,0.16798425,0.16772406,0.17232876,0.17125727,0.17087586,0.16984607,0.1695419,0.16952051,0.17341085,0.17271607,0.17208305,0.17108232,0.17109409,0.1705373
image22,106.87193298339844,132.69085693359375,13.690643310546875,12.1353759765625,0.047403812408447266,0.05347907543182373,0.050532825667569545,0.1,0.1,0.1,16.748823,0.24582243,2.4920246601104736,0.2181484,0.21608613,0.23114455,0.22680642,0.20942383,0.17203768,0.22699638,0.2381128,0.23607285,0.23181792,0.2253542,0.20916553,0.23787548,0.24122073,0.23772654,0.23362727,0.22833022,0.221159,0.24146365,0.2433614,0.23975052,0.23570588,0.23038839,0.22393516,0.24127993,0.24480571,0.24165726,0.23749892,0.23112701,0.21808964,0.24335463,0.24363087,0.24353686,0.23833501,0.22379278,0.19091335
image220,129.03778076171875,132.7662811279297,17.91533660888672,16.1121826171875,0.06293821334838867,0.06998178362846375,0.06655324462153744,0.1,0.1,0.1,17.634962,0.25469542,1.6297338008880615,0.17900547,0.23862208,0.2459135,0.24639362,0.24287817,0.23959886,0.24080633,0.2436805,0.24633496,0.24684109,0.24556692,0.24330054,0.24432337,0.24629903,0.24874763,0.24966623,0.24914026,0.24708867,0.2458128,0.24788651,0.25001726,0.25141808,0.2516346,0.24999781,0.24738653,0.24943916,0.25087228,0.25237444,0.25317013,0.2515732,0.24785288,0.25144255,0.25250915,0.2538661,0.2547395,0.24959923
image221,206.89096069335938,132.8094940185547,18.265869140625,14.382965087890625,0.056183457374572754,0.0713510513305664,0.06421663884281688,0.1,0.1,0.1,25.240421,0.67865425,1.7105276584625244,0.62372994,0.632296,0.6394696,0.64599943,0.6542646,0.6659625,0.62195367,0.6311295,0.6399019,0.6484292,0.6574505,0.6692017,0.6224328,0.6316973,0.6413877,0.6505159,0.65976536,0.6713243,0.6231741,0.6340838,0.6449756,0.6545248,0.66319627,0.67354834,0.6240575,0.6403178,0.651332,0.6596273,0.66630703,0.67467767,0.6031678,0.64514536,0.65442085,0.6622301,0.6675369,0.67622787
image222,80.40150451660156,132.35202026367188,88.41961669921875,79.88018798828125,0.31203198432922363,0.34538912773132324,0.3291334142862413,0.1,0.1,0.1,37.5642,0.6011711,0.37107256054878235,0.3697353,0.32275265,0.3704139,0.361004,0.18278396,0.13891163,0.40324545,0.40833142,0.4002174,0.39654076,0.34520212,0.16770718,0.44765154,0.4397553,0.43007413,0.41727093,0.37771314,0.21451502,0.47648904,0.46860147,0.4574119,0.44051874,0.41907743,0.3536566,0.5168679,0.49421158,0.4851859,0.46922255,0.43876585,0.25931048,0.5580832,0.5156923,0.5159704,0.42336917,0.34294468,0.2977258
image223,143.5549774169922,132.90354919433594,24.97735595703125,22.20281982421875,0.08672976493835449,0.09756779670715332,0.09230798199654952,0.1,0.1,0.1,26.74308,0.4253143,1.3217244148254395,0.27956682,0.37795582,0.4081192,0.40835533,0.4058358,0.30501163,0.39780006,0.4047103,0.4106316,0.41184604,0.4070259,0.32764158,0.40445223,0.4157228,0.4203597,0.42025426,0.41544712,0.40321392,0.4054252,0.4152518,0.41984895,0.4219648,0.42063498,0.41428623,0.39219284,0.41566512,0.42035598,0.42294016,0.42299956,0.39076397,0.3582855,0.41629946,0.42036626,0.4238628,0.42339677,0.38895783
image224,124.25804901123047,132.77944946289062,10.726669311523438,9.78057861328125,0.03820538520812988,0.04190105199813843,0.04009582033985768,0.1,0.1,0.1,15.351847,0.19780162,2.674881935119629,0.18611126,0.19312319,0.19452721,0.19472,0.1940845,0.19229032,0.19241866,0.19480568,0.19510134,0.1953396,0.19525982,0.19470672,0.19291347,0.19480954,0.19517311,0.19497055,0.19520447,0.19503412,0.19328083,0.19552043,0.19573909,0.19515467,0.19535963,0.19586617,0.19301382,0.19621348,0.19695665,0.19640632,0.19639227,0.19675806,0.19141255,0.19637729,0.1976394,0.19754377,0.19741823,0.19731669
image225,121.58796691894531,132.80545043945312,23.192596435546875,21.988555908203125,0.08589279651641846,0.09059607982635498,0.08827576726745044,0.1,0.1,0.1,25.535675,0.35437068,1.2482188940048218,0.31872857,0.34196448,0.3438604,0.34515303,0.3408829,0.2145417,0.3342142,0.34409922,0.34516945,0.34363398,0.34076408,0.3397016,0.3504748,0.3464253,0.34643787,0.3451165,0.3436637,0.3404324,0.3481425,0.34924656,0.34818798,0.34673664,0.3455097,0.34446776,0.35332093,0.35180905,0.3501258,0.34832174,0.34706882,0.34739992,0.32162654,0.35426876,0.35270527,0.3504158,0.34866086,0.3292415
image227,104.06727600097656,132.66403198242188,55.729156494140625,54.60761260986328,0.21331098675727844,0.21769201755523682,0.21551263487163966,0.1,0.1,0.1,40.771206,0.65020585,0.5204493999481201,0.40739244,0.5981139,0.58239824,0.56486607,0.54590726,0.3490167,0.5846019,0.63247806,0.6110361,0.5963457,0.58298826,0.37639517,0.5912285,0.6340425,0.6431319,0.6335663,0.6221473,0.6092481,0.59579664,0.62956196,0.63581896,0.62703145,0.61776006,0.6058178,0.5951321,0.62408715,0.62194383,0.6122685,0.6031994,0.44569272,0.5461474,0.6148428,0.6118997,0.60336155,0.59181523,0.48386818
image228,116.40290832519531,132.52975463867188,18.977249145507812,18.68085479736328,0.07297208905220032,0.07412987947463989,0.0735532623734899,0.1,0.1,0.1,27.349447,0.4090909,1.5284755229949951,0.392128,0.3989133,0.39912322,0.3973347,0.39482802,0.32020172,0.39756352,0.4030214,0.40352532,0.40259248,0.40101975,0.3974772,0.4019189,0.40715876,0.40843076,0.40870476,0.40718278,0.4035428,0.40418842,0.40808856,0.40847933,0.40800875,0.40624872,0.40208328,0.40374395,0.40789017,0.4071637,0.40639812,0.40423974,0.40002146,0.3905509,0.4069799,0.4069003,0.40502158,0.40234458,0.3985618
image23,86.3104019165039,132.84930419921875,14.610336303710938,11.9686279296875,0.0467524528503418,0.05707162618637085,0.052167817488755854,0.1,0.1,0.1,18.241652,0.3265383,2.375749111175537,0.30530265,0.29302382,0.291762,0.28855917,0.27882844,0.24983746,0.31276882,0.30854547,0.30435288,0.29561356,0.28633952,0.26605648,0.3157123,0.31260237,0.3065133,0.29781216,0.28905666,0.2747568,0.3173825,0.31588218,0.30981842,0.30135748,0.29240826,0.2812238,0.31974685,0.3177153,0.3126479,0.30380687,0.29449692,0.28334948,0.32280698,0.32153136,0.31512702,0.30653632,0.28683087,0.26472077
image230,126.42160034179688,133.67999267578125,36.590118408203125,42.30693817138672,0.16526147723197937,0.14293015003204346,0.15449981172331326,0.1,0.1,0.1,28.830517,0.42621472,0.5843352675437927,0.3983128,0.39558876,0.393297,0.39208102,0.39189067,0.39227352,0.415368,0.41295213,0.4097909,0.40800506,0.40705946,0.40712932,0.41537178,0.41463596,0.41287586,0.4107362,0.4098579,0.4100767,0.41619352,0.41604662,0.41519335,0.41305876,0.41193664,0.4109294,0.41815975,0.4186182,0.41806588,0.41665873,0.4157347,0.41339135,0.4226418,0.4230193,0.42305145,0.42266867,0.4209629,0.41843057
image233,126.51083374023438,132.7026824951172,19.37841796875,16.235443115234375,0.06341969966888428,0.07569694519042969,0.0698286682432595,0.1,0.1,0.1,13.860077,0.16855508,1.505384087562561,0.16346519,0.16484778,0.16495511,0.15996727,0.14501135,0.13191248,0.16269954,0.16301006,0.1641318,0.16345881,0.16148084,0.16097787,0.16277665,0.16304657,0.16461545,0.16459927,0.16371834,0.16382445,0.16337438,0.1636837,0.16534983,0.16566086,0.16548373,0.16609292,0.16389498,0.16441424,0.16559826,0.16598575,0.16595216,0.16725455,0.16378525,0.16577162,0.1667792,0.1670107,0.16739558,0.16817167
image234,126.98613739013672,132.78485107421875,10.185745239257812,11.7249755859375,0.04580068588256836,0.03978806734085083,0.04289984341482948,0.1,0.1,0.1,16.974516,0.27040634,2.2453439235687256,0.25279233,0.2583461,0.259133,0.25912392,0.25845554,0.25511083,0.26451913,0.26334262,0.26316997,0.2626906,0.2618597,0.26056546,0.26730874,0.26475078,0.26494977,0.26441482,0.26380897,0.26309335,0.2669072,0.2665349,0.26637155,0.26595163,0.2657248,0.2654261,0.2683242,0.26842055,0.268206,0.26803723,0.26798508,0.2684365,0.26819992,0.27015024,0.27000862,0.26984847,0.26956388,0.2694111
image236,125.50711822509766,132.703125,18.996139526367188,16.26611328125,0.06353950500488281,0.07420367002487183,0.0690776857654684,0.1,0.1,0.1,15.154048,0.18599705,1.5916597843170166,0.17870888,0.17966123,0.17981246,0.17329596,0.16004737,0.08824573,0.1782249,0.17967479,0.1812377,0.18069796,0.17865026,0.17758895,0.1799778,0.18102998,0.18279034,0.1828472,0.18162529,0.18050595,0.18163772,0.18221724,0.18420686,0.18458903,0.18414234,0.18276517,0.182663,0.18316622,0.18470015,0.18504998,0.18503223,0.18370754,0.18189181,0.18399383,0.18519479,0.18536645,0.18594424,0.18458469
image237,126.4795150756836,132.73963928222656,11.263137817382812,8.161529541015625,0.031880974769592285,0.04399663209915161,0.03841939736856551,0.1,0.1,0.1,9.055479,0.15005077,2.888420581817627,0.14085591,0.14967258,0.1493356,0.14806084,0.14690657,0.14420025,0.14712985,0.15001087,0.14907977,0.14816913,0.14723578,0.14527008,0.14772783,0.14937483,0.1486973,0.14771168,0.14706594,0.14580566,0.14734222,0.14915855,0.14863072,0.14762506,0.14705196,0.14609683,0.14686425,0.14923687,0.14897785,0.14820091,0.14737268,0.14652991,0.14493549,0.14924346,0.14895718,0.14816928,0.14776029,0.14662227
image239,135.9285888671875,132.76339721679688,27.852294921875,34.389801025390625,0.13433516025543213,0.10879802703857422,0.12223531807202646,0.1,0.1,0.1,37.51236,0.6775232,0.8415720462799072,0.58404446,0.62335986,0.62311685,0.62212676,0.6196425,0.6152893,0.6445203,0.6435102,0.64347523,0.64266425,0.6407014,0.6375509,0.6649764,0.6684272,0.6681492,0.66646403,0.66281825,0.6575682,0.67276436,0.6734325,0.67186254,0.66976535,0.6671858,0.66353625,0.66803133,0.6658616,0.66436064,0.6625632,0.6610115,0.65885925,0.63610923,0.65862507,0.65818757,0.6573265,0.65562785,0.6533536
image24,128.99124145507812,133.34912109375,27.58594512939453,27.2364501953125,0.10639238357543945,0.10775759816169739,0.10707716667068026,0.1,0.1,0.1,23.74542,0.34108037,0.9418433308601379,0.2905364,0.32575938,0.32659888,0.3275364,0.3289161,0.32837018,0.32895285,0.3292855,0.3292195,0.3293068,0.33031726,0.33050543,0.32901177,0.32946005,0.32958227,0.33011663,0.3314654,0.33060777,0.33093688,0.33022752,0.32987958,0.33104068,0.3331662,0.331232,0.332819,0.3320274,0.33221394,0.3335844,0.3357967,0.3340613,0.3364915,0.33650723,0.33650222,0.3373519,0.33959845,0.33902758
image240,121.15345001220703,132.84384155273438,11.608627319335938,10.018547058105469,0.03913494944572449,0.045346200466156006,0.04235458750145147,0.1,0.1,0.1,14.254734,0.19653024,2.8815996646881104,0.15216094,0.17968084,0.18159938,0.1812609,0.17883557,0.15912588,0.18080683,0.1862588,0.18700452,0.1867586,0.1851114,0.18225527,0.18883505,0.19059652,0.18992995,0.18921763,0.18830405,0.18592483,0.19198872,0.19320126,0.19224225,0.1913379,0.1904438,0.18835045,0.1937359,0.1951738,0.19479676,0.19406074,0.19267094,0.19027004,0.19254358,0.19590247,0.19639969,0.19562507,0.1940783,0.19082133
image241,127.44127655029297,132.63497924804688,10.790359497070312,8.280303955078125,0.032344937324523926,0.04214984178543091,0.03756863141680994,0.1,0.1,0.1,11.899857,0.16130704,2.773299217224121,0.15225069,0.15304855,0.15247266,0.15112783,0.14965513,0.1486701,0.15554519,0.156075,0.1555291,0.15440755,0.15315314,0.1522741,0.1563107,0.15734777,0.15654974,0.15591298,0.15519942,0.15434358,0.15753226,0.15884145,0.15828238,0.15789028,0.15748124,0.1567893,0.1570727,0.16013367,0.16010523,0.1597007,0.1593925,0.1586256,0.15419185,0.16119754,0.16111574,0.16045465,0.16009618,0.15907902
image244,128.62265014648438,132.77545166015625,12.963874816894531,14.03338623046875,0.054817914962768555,0.05064013600349426,0.05277038551743639,0.1,0.1,0.1,19.69663,0.29992414,2.069746971130371,0.2707829,0.2806647,0.28283986,0.28294867,0.28213638,0.26906264,0.28336492,0.28648245,0.2875949,0.28828028,0.28803864,0.28590262,0.28716242,0.28939262,0.29114586,0.29229146,0.2921716,0.29129872,0.28988427,0.2922508,0.29372695,0.29510027,0.29538321,0.2944291,0.293465,0.29529223,0.29671162,0.2981719,0.2983066,0.2958471,0.29553682,0.2980943,0.2990462,0.29984263,0.29956585,0.29088175
image246,130.51800537109375,132.65597534179688,19.00390625,16.134735107421875,0.0630263090133667,0.0742340087890625,0.06885856405975584,0.1,0.1,0.1,16.148685,0.24056245,1.7248541116714478,0.12621178,0.1947759,0.21587996,0.2210767,0.22353345,0.20934244,0.2267527,0.22744623,0.22882068,0.22914594,0.22874244,0.22832763,0.22858319,0.23134004,0.23334508,0.23393042,0.23363172,0.23155475,0.23108236,0.23398535,0.23606582,0.23688233,0.23724946,0.2348558,0.23139188,0.23553544,0.2374626,0.2386408,0.23911993,0.23744823,0.22561581,0.2366454,0.23938523,0.24031882,0.23782153,0.2201787
image249,133.660888671875,132.785400390625,14.704597473144531,12.133880615234375,0.04739797115325928,0.057439833879470825,0.0526588178064529,0.1,0.1,0.1,17.191042,0.273296,2.30183744430542,0.20274177,0.24653527,0.26219755,0.26270086,0.26262718,0.20673305,0.25976217,0.26567128,0.26650047,0.2665574,0.2661516,0.25154486,0.26166958,0.2662247,0.26716718,0.26822722,0.26804653,0.26116142,0.26177257,0.2667716,0.26783553,0.2694087,0.26963085,0.26579154,0.25729617,0.2677294,0.26922765,0.2711501,0.2716767,0.26888382,0.24444808,0.2661737,0.26923686,0.27165863,0.2728566,0.25815654
image25,128.05613708496094,132.6717529296875,19.868255615234375,16.351318359375,0.0638723373413086,0.07761037349700928,0.07107406542398993,0.1,0.1,0.1,16.635534,0.23441054,1.501365303993225,0.18893816,0.22201452,0.22697175,0.2272323,0.22524504,0.22043613,0.22300032,0.22507182,0.22689351,0.22699878,0.22615285,0.22385393,0.22559218,0.22689278,0.22859097,0.2288637,0.2287419,0.22745794,0.22766367,0.22795983,0.22975197,0.23025626,0.23086001,0.23041603,0.2293097,0.22951165,0.23091793,0.2314315,0.23231763,0.23178415,0.23104097,0.23274028,0.23345765,0.23368357,0.2342421,0.23253642
image251,202.68751525878906,132.344482421875,56.497833251953125,49.60132598876953,0.19375517964363098,0.2206946611404419,0.20766222946726515,0.1,0.1,0.1,41.384266,0.84409404,0.6032124757766724,0.5111645,0.78852487,0.78933275,0.79337466,0.7937129,0.60371643,0.5330099,0.78924394,0.80659884,0.8158219,0.7992929,0.6899463,0.7818365,0.8025948,0.82021207,0.83019096,0.8023835,0.7304787,0.78467786,0.81425726,0.83266354,0.8413049,0.80548793,0.739357,0.5918199,0.79919887,0.8210383,0.82698554,0.80458933,0.7586864,0.63362134,0.6618852,0.804983,0.8121306,0.8008175,0.7520705
image252,83.38461303710938,131.73196411132812,37.41188049316406,41.670318603515625,0.1627746820449829,0.14614015817642212,0.1546811930175659,0.1,0.1,0.1,46.62424,1.0,0.6650347113609314,0.8919585,0.8802922,0.882437,0.87904596,0.87257576,0.77589566,0.90754396,0.9078417,0.9075451,0.90490425,0.8982826,0.9259802,0.93489367,0.93714184,0.93626505,0.9321322,0.9264549,0.92004293,0.9597937,0.9629975,0.9616622,0.9578903,0.95119244,0.9376169,0.9798231,0.9864093,0.9867519,0.98389846,0.9741965,0.95395416,0.9678511,0.972291,0.9682499,0.96140754,0.9510835,0.55175656
image254,126.41789245605469,132.86773681640625,12.791168212890625,10.057525634765625,0.03928720951080322,0.049965500831604004,0.04494461093667831,0.1,0.1,0.1,11.61909,0.14346379,2.471245765686035,0.13511522,0.13944392,0.13919976,0.13810101,0.13944694,0.1155814,0.13855046,0.14081454,0.14010476,0.13914905,0.13771759,0.13646111,0.13891482,0.14011323,0.14003178,0.13944086,0.13877073,0.13676502,0.13918263,0.14039774,0.14042874,0.14015056,0.13966726,0.13828027,0.14048465,0.14181516,0.141907,0.14191993,0.14159547,0.1404425,0.14148429,0.14267316,0.1430998,0.14320853,0.14310159,0.14001238
image256,126.09587097167969,132.71389770507812,13.590179443359375,11.856597900390625,0.04631483554840088,0.05308663845062256,0.04981593707771909,0.1,0.1,0.1,17.311768,0.22421682,2.0274558067321777,0.21105501,0.21200077,0.21318589,0.21375011,0.21339749,0.20041008,0.21567482,0.21616092,0.21672145,0.21728076,0.21616718,0.21472971,0.21921705,0.21725935,0.2180082,0.21876377,0.21790238,0.21650556,0.21969254,0.21896622,0.21932776,0.22017245,0.21961947,0.21898127,0.2216664,0.22105749,0.2213155,0.22228077,0.22195077,0.22202063,0.2214602,0.22264382,0.22333014,0.22419398,0.22368945,0.22364554
image257,128.52545166015625,132.71649169921875,12.507804870605469,9.85595703125,0.03849983215332031,0.04885861277580261,0.043985231147566216,0.1,0.1,0.1,10.81778,0.15868634,2.5830025672912598,0.13708684,0.14490485,0.14556909,0.14483617,0.14432003,0.14380851,0.14669468,0.14888564,0.14842926,0.1479703,0.14779752,0.14779681,0.14794889,0.15041563,0.15051588,0.15041375,0.15052877,0.15118468,0.1496817,0.152391,0.15260516,0.15268435,0.15303068,0.15409403,0.15276845,0.15541027,0.15564676,0.1559301,0.15631174,0.15702456,0.15499769,0.15766901,0.15812135,0.1583817,0.15797788,0.15695055
image258,126.8477783203125,132.8826904296875,10.617889404296875,9.712066650390625,0.03793776035308838,0.04147613048553467,0.03974633983564689,0.1,0.1,0.1,9.868091,0.17229816,2.4320383071899414,0.16944847,0.17176868,0.17222954,0.17178273,0.1704906,0.16806537,0.17153107,0.17174648,0.17177425,0.17119977,0.17038631,0.16892467,0.17131445,0.17182463,0.17141543,0.17074144,0.17012802,0.16930571,0.17081527,0.17179173,0.17125124,0.17071146,0.17019406,0.16915263,0.17017755,0.17154077,0.17118609,0.17078823,0.17029613,0.16897629,0.16970636,0.17189622,0.17169602,0.17136066,0.17104764,0.16987716
image260,121.97845458984375,133.2173614501953,35.976409912109375,31.406524658203125,0.12268173694610596,0.14053285121917725,0.13190961081722768,0.1,0.1,0.1,26.011763,0.3277248,0.8522123098373413,0.21945992,0.31769198,0.31703264,0.31446037,0.3129851,0.15811391,0.322858,0.31690568,0.3199238,0.31920916,0.31592903,0.30936703,0.31018388,0.3156925,0.31962994,0.31875578,0.31466982,0.30819565,0.31064668,0.3162326,0.32029992,0.31914032,0.31538147,0.30787998,0.31213963,0.3186887,0.32306436,0.32192177,0.31802273,0.3130289,0.30302298,0.32285085,0.32614994,0.32436702,0.3201779,0.31290287
image261,124.83878326416016,132.91981506347656,14.013076782226562,10.22259521484375,0.0399320125579834,0.05473858118057251,0.04791073938373875,0.1,0.1,0.1,13.003709,0.1710964,2.3704259395599365,0.1389588,0.1608226,0.16124694,0.16002797,0.15797462,0.15452836,0.15123294,0.16295244,0.16240203,0.16162337,0.1606172,0.15832348,0.15990944,0.16426234,0.16352686,0.16295673,0.16236334,0.16033891,0.16327602,0.16683817,0.16596259,0.16509615,0.16489592,0.16333802,0.16617216,0.16917671,0.16860758,0.16746294,0.167289,0.16543034,0.16818665,0.1710336,0.17038508,0.16939451,0.16786289,0.1604787
image262,127.47972106933594,132.8531494140625,22.798095703125,20.06700897216797,0.07838675379753113,0.08905506134033203,0.08389066432340686,0.1,0.1,0.1,16.648779,0.23157142,1.2171746492385864,0.2298169,0.21916455,0.21955438,0.21881372,0.21786675,0.21521321,0.21982686,0.22014767,0.22040294,0.21964136,0.21846773,0.21677305,0.22243544,0.22177391,0.22174741,0.2212562,0.22053464,0.21909481,0.22564474,0.22388841,0.22353256,0.22342108,0.22321995,0.22188394,0.22809061,0.22624576,0.22546282,0.22518115,0.22521013,0.22478583,0.23085412,0.22929542,0.2283906,0.22792852,0.22827357,0.22797298
