Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,Target
image42,112.09110260009766,132.78855895996094,14.508773803710938,13.963043212890625,18.334112134213107,17.644495907333145,17.97939253428139,0.1,0.1,0.1,2.270533800125122
image1808,11.947554588317871,129.55123901367188,23.74400520324707,109.06902313232422,2.3471375524232654,10.781668796340693,3.243388046827042,0.1,0.1,0.1,0.1994888037443161
image1840,119.78001403808594,132.23619079589844,13.673980712890625,11.069549560546875,23.12650560890146,18.721687954310607,20.578596090660163,0.1,0.1,0.1,2.53354811668396
image877,114.92566680908203,133.1283416748047,26.117721557617188,25.3507080078125,10.098337289873985,9.801773842915408,9.946741320353375,0.1,0.1,0.1,1.1483337879180908
image1388,126.48304748535156,132.50445556640625,11.1361083984375,8.73638916015625,29.302723963755003,22.9882819779232,25.578433311445774,0.1,0.1,0.1,2.7835371494293213
image1302,128.63815307617188,132.8662109375,15.049201965332031,11.6041259765625,22.061118650129917,17.01086878824088,19.051125679144995,0.1,0.1,0.1,2.2408761978149414
image1236,192.917236328125,132.14971923828125,38.2481689453125,37.03101348876953,6.9131243215268094,6.693130862448098,6.800460266783709,0.1,0.1,0.1,0.7932243943214417
image215,173.22708129882812,132.72662353515625,18.2659912109375,16.21630096435547,15.78658416384263,14.015116784174825,14.822038362955972,0.1,0.1,0.1,1.911528468132019
image745,126.95899200439453,132.59735107421875,10.294845581054688,8.313262939453125,30.794166125201443,24.86681300699736,27.360189438459244,0.1,0.1,0.1,2.5912115573883057
image136,119.1110610961914,132.75193786621094,20.867233276367188,17.927825927734375,14.279478227416721,12.268037482953154,13.159837422404598,0.1,0.1,0.1,1.6014784574508667
image373,139.30990600585938,133.00637817382812,32.80377197265625,27.781005859375,9.214929124447451,7.803980597517569,8.42207396157883,0.1,0.1,0.1,1.0552072525024414
image913,245.04270935058594,130.081298828125,19.843719482421875,162.71539306640625,1.5732992138950437,12.900807241644996,2.2086176846552723,0.1,0.1,0.1,0.12192261964082718
image988,113.10472106933594,132.5861053466797,12.175567626953125,11.481475830078125,22.29678516844973,21.02571377726089,21.633293818322144,0.1,0.1,0.1,2.7578125
image1407,150.18875122070312,132.40115356445312,29.8282470703125,25.1317138671875,10.186332748847624,8.582468805375829,9.282044036437002,0.1,0.1,0.1,1.2095896005630493
image516,129.50743103027344,132.3754119873047,10.95166015625,8.9310302734375,28.664106173885706,23.375451424495072,25.619082953184517,0.1,0.1,0.1,2.8786213397979736
image60,126.42455291748047,132.76702880859375,17.104293823242188,16.20775604248047,15.794907038890821,14.967002008123488,15.364250327065648,0.1,0.1,0.1,1.6031759977340698
image959,221.42352294921875,132.6735382080078,50.66143798828125,40.24603271484375,6.360875413828821,5.053153052213335,5.595495117939079,0.1,0.1,0.1,0.7598896622657776
image280,19.0526180267334,131.60401916503906,37.7599983215332,71.57626342773438,3.576604697428297,6.779661318311346,4.473713473966068,0.1,0.1,0.1,0.40386632084846497
image1408,105.4114990234375,132.82626342773438,11.331207275390625,10.2762451171875,24.911823052160173,22.59247349185701,23.667336215359935,0.1,0.1,0.1,3.006931781768799
image1292,123.206298828125,132.67062377929688,16.14520263671875,13.7940673828125,18.558703020327254,15.856103250000945,17.048796331866217,0.1,0.1,0.1,2.0107812881469727
image1497,221.03668212890625,131.85372924804688,42.43426513671875,40.15007781982422,6.3760773054740945,6.032860453107762,6.19735231902101,0.1,0.1,0.1,0.7381805777549744
image448,135.93736267089844,132.3681182861328,26.092132568359375,33.172119140625,7.717324266042555,9.811386605878218,8.578275239670981,0.1,0.1,0.1,0.8878496885299683
image1143,111.54104614257812,128.75198364257812,141.37075805664062,145.75460815429688,1.7563767159182821,1.8108412483537284,1.782985390722766,0.1,0.1,0.1,0.1550292819738388
image1528,123.31326293945312,132.8378143310547,13.1778564453125,14.078399658203125,18.18388497380349,19.426528211351236,18.774433603924905,0.1,0.1,0.1,2.0349955558776855
image1282,123.3083724975586,132.71868896484375,13.073074340820312,12.1099853515625,21.139579658283353,19.582233935643362,20.316276069724594,0.1,0.1,0.1,2.195265531539917
image265,128.27377319335938,132.7791748046875,12.659332275390625,9.973480224609375,25.668071148155967,20.222235614879672,22.464395690097415,0.1,0.1,0.1,2.5635924339294434
image1555,131.36294555664062,132.34767150878906,13.155364990234375,10.92724609375,23.427677733589526,19.459741344313635,21.169740606351503,0.1,0.1,0.1,2.492436170578003
image346,130.05528259277344,132.990966796875,31.532196044921875,26.11114501953125,9.804242587160038,8.118686045059894,8.843185206985673,0.1,0.1,0.1,0.999848484992981
image1778,130.42181396484375,132.7967529296875,20.85650634765625,17.984832763671875,14.234216317935543,12.27434718608891,13.145951898818597,0.1,0.1,0.1,1.4921437501907349
image1214,115.71818542480469,132.15512084960938,46.816497802734375,58.007781982421875,4.413200974958426,5.468157850650845,4.85676384333572,0.1,0.1,0.1,0.48048126697540283
image121,128.54380798339844,132.76388549804688,21.118408203125,19.813720703125,12.920339588698448,12.12212575577161,12.50216202537057,0.1,0.1,0.1,1.3033220767974854
image1622,129.57972717285156,132.67886352539062,18.9906005859375,16.054290771484375,15.945892823537687,13.480353022092807,14.558818606820934,0.1,0.1,0.1,1.6528480052947998
image1539,121.50216674804688,132.868896484375,23.032806396484375,18.31304931640625,13.97910285594302,11.114581332089637,12.303441937608808,0.1,0.1,0.1,1.4442577362060547
image1934,112.3935546875,132.5575714111328,16.799560546875,14.686920166015625,17.4304753553685,15.238493845460756,16.22446714116824,0.1,0.1,0.1,1.9837851524353027
image896,127.08110809326172,132.740966796875,19.551345825195312,24.08338165283203,10.629736458538257,13.093727781649662,11.670991552815451,0.1,0.1,0.1,1.1489322185516357
image487,56.803077697753906,131.50465393066406,74.34959411621094,71.39553833007812,3.5856582356232494,3.443192972914732,3.5122604401312607,0.1,0.1,0.1,0.40629518032073975
image1667,128.39564514160156,132.88465881347656,21.2044677734375,27.66851806640625,9.2523928959832,12.072927400738024,10.385688907946225,0.1,0.1,0.1,1.0465900897979736
image1784,135.912841796875,132.66114807128906,20.09765625,17.62664794921875,14.52346474142558,12.737803692905734,13.543130075612938,0.1,0.1,0.1,1.6563441753387451
image1770,127.46808624267578,132.7655029296875,11.175094604492188,9.922821044921875,25.799114872782184,22.908083471355365,24.225164359451817,0.1,0.1,0.1,2.5718042850494385
image464,162.84603881835938,132.7249755859375,58.051544189453125,50.19306182861328,5.100306509973924,4.409874079568591,4.717611719835311,0.1,0.1,0.1,0.5827218294143677
image1759,127.50117492675781,132.74484252929688,11.331207275390625,11.73907470703125,21.807510931561406,22.59247349185701,22.189585892088633,0.1,0.1,0.1,2.237492561340332
image55,139.98037719726562,132.78753662109375,19.1824951171875,16.15282440185547,15.848621493749006,13.345500594999459,14.436783077981193,0.1,0.1,0.1,1.790769338607788
image1271,126.81462097167969,133.11573791503906,39.8995361328125,49.578582763671875,5.1635199259382825,6.41611469235782,5.688882671527956,0.1,0.1,0.1,0.5517759919166565
image1637,245.36953735351562,131.4022979736328,18.09033203125,35.5419921875,7.20274763016898,14.151205160733083,9.077976166492771,0.1,0.1,0.1,0.7163072228431702
image633,127.41438293457031,132.26058959960938,10.9031982421875,8.871063232421875,28.85787118102977,23.47934929858149,25.75659351270819,0.1,0.1,0.1,2.6924099922180176
image370,135.05223083496094,132.74632263183594,16.299468994140625,14.03741455078125,18.236976551052443,15.70603312856557,16.83042299926724,0.1,0.1,0.1,2.0801587104797363
image1656,127.85163879394531,132.18295288085938,10.138214111328125,10.869049072265625,23.553118428108952,25.25099560818641,24.357786874027163,0.1,0.1,0.1,2.382014274597168
image196,128.92898559570312,132.70379638671875,16.23968505859375,12.046150207519531,21.25160284322189,15.763852505534237,17.90522614752989,0.1,0.1,0.1,1.9894236326217651
image1911,129.9995574951172,132.7752227783203,13.986358642578125,11.790802001953125,21.711839445492686,18.303548946662158,19.79088579947788,0.1,0.1,0.1,2.1900882720947266
image1130,125.5462646484375,132.71173095703125,17.029266357421875,14.186065673828125,18.045877263369395,15.032943558864906,16.33457868867292,0.1,0.1,0.1,1.7758845090866089
image22,106.87193298339844,132.69085693359375,13.690643310546875,12.1353759765625,21.095349702755172,18.6989021766994,19.78911701036679,0.1,0.1,0.1,2.4920246601104736
image1876,144.50958251953125,132.812255859375,16.9197998046875,14.3160400390625,17.882039956683748,15.13020265931735,16.33477394855572,0.1,0.1,0.1,2.132930278778076
image361,209.47726440429688,132.46923828125,29.216064453125,23.18072509765625,11.043657992643361,8.762302684905865,9.707406011290484,0.1,0.1,0.1,1.2861460447311401
image1502,195.40829467773438,132.72683715820312,26.983978271484375,21.642181396484375,11.82875216273649,9.48711110809524,10.4663473934776,0.1,0.1,0.1,1.362181305885315
image465,138.84347534179688,132.80905151367188,16.10888671875,14.107658386230469,18.146172312328193,15.891849292231214,16.907319227405484,0.1,0.1,0.1,2.1287717819213867
image1108,103.70039367675781,132.81272888183594,31.031280517578125,28.263519287109375,9.057612302257004,8.249740124484552,8.625429719984393,0.1,0.1,0.1,1.085160732269287
image98,135.50970458984375,132.79086303710938,14.517303466796875,12.005706787109375,21.32319275653719,17.63412885771164,19.21801976046091,0.1,0.1,0.1,2.286853790283203
image321,166.85084533691406,132.2283477783203,21.8167724609375,18.959320068359375,13.50259392620469,11.734091303301758,12.525659782063505,0.1,0.1,0.1,1.6311454772949219
image33,166.5009307861328,132.54837036132812,30.959136962890625,27.80829620361328,9.205885830816795,8.268964354751105,8.699813045597415,0.1,0.1,0.1,1.113579273223877
image292,129.58079528808594,132.7318115234375,16.977203369140625,13.63397216796875,18.77662627194141,15.079044200255613,16.627046684891102,0.1,0.1,0.1,1.9804935455322266
image218,126.54458618164062,132.80674743652344,13.018798828125,11.84844970703125,21.60620218931101,19.66387248007501,20.566565592024144,0.1,0.1,0.1,2.0771548748016357
image267,125.35621643066406,132.76034545898438,23.260467529296875,30.365081787109375,8.430736389739529,11.00579769850131,9.464982318952478,0.1,0.1,0.1,0.9465835094451904
image1447,123.88204193115234,132.74435424804688,19.814102172851562,16.410308837890625,15.59995016113945,12.920090840692255,14.072128615990271,0.1,0.1,0.1,1.6131606101989746
image1646,117.60985565185547,132.83485412597656,30.999923706054688,34.51080322265625,7.417967015961445,8.258084840060425,7.804314404923656,0.1,0.1,0.1,0.8427563905715942
image1598,235.888427734375,127.15219116210938,37.39434814453125,70.28326416015625,3.6424033951617036,6.845954340761488,4.547537546456018,0.1,0.1,0.1,0.35839489102363586
image296,127.94158935546875,132.81161499023438,20.2120361328125,26.20655059814453,9.76855000589529,12.66572048050152,10.939223524055974,0.1,0.1,0.1,1.0964857339859009
image710,137.5944061279297,133.2391357421875,38.840179443359375,36.94084930419922,6.929997680667819,6.591112700015322,6.754187316412098,0.1,0.1,0.1,0.752494752407074
image1296,8.711572647094727,132.96771240234375,17.066150665283203,57.86235809326172,4.424292552809252,15.000453530553184,6.0013046999928035,0.1,0.1,0.1,0.5115159749984741
image302,145.42434692382812,132.58245849609375,18.41864013671875,15.751640319824219,16.2522756234988,13.898963121042115,14.938349055583343,0.1,0.1,0.1,1.977931022644043
image444,125.70849609375,133.00164794921875,11.47210693359375,9.84619140625,25.999900818249444,22.3149942274645,23.947377652955023,0.1,0.1,0.1,2.58838152885437
image1923,142.28848266601562,132.7080078125,18.6348876953125,16.17169952392578,15.830123458653924,13.737673346128904,14.673162892434151,0.1,0.1,0.1,1.9003311395645142
image1081,131.0464630126953,132.80023193359375,13.847747802734375,12.037605285644531,21.266688342513877,18.486760709886,19.73134020803814,0.1,0.1,0.1,2.210357189178467
image1556,89.42861938476562,132.45498657226562,17.153778076171875,14.75201416015625,17.353562518359766,14.92382604364031,16.001968737245907,0.1,0.1,0.1,2.0839180946350098
image1446,142.1014862060547,132.85098266601562,23.215667724609375,22.121124267578125,11.572648700102778,11.02703583789802,11.289966282957188,0.1,0.1,0.1,1.3585675954818726
image1597,126.18698120117188,132.40576171875,11.567169189453125,10.640861511230469,24.058202404928878,22.131603316861593,23.034694409388873,0.1,0.1,0.1,2.2789766788482666
image1791,136.55450439453125,132.74615478515625,18.84088134765625,16.12799072265625,15.873025003689813,13.587474772343686,14.597729576771163,0.1,0.1,0.1,1.7389793395996094
image1194,208.68643188476562,132.78134155273438,47.6539306640625,37.886932373046875,6.756947157382444,5.372064726510768,5.946804985389559,0.1,0.1,0.1,0.6925838589668274
image1669,143.1170654296875,133.0264434814453,55.951141357421875,53.09197998046875,4.821820547927882,4.575420514921127,4.693776931043396,0.1,0.1,0.1,0.5234056115150452
image49,217.95401000976562,132.77871704101562,37.87139892578125,30.01995849609375,8.527660024357168,6.759718607218547,7.491530205418019,0.1,0.1,0.1,1.0085816383361816
image513,127.03558349609375,132.79080200195312,16.246063232421875,18.161102294921875,14.096060681932371,15.75766364672932,14.85762589455125,0.1,0.1,0.1,1.4121735095977783
image130,122.86283874511719,132.7593994140625,15.987213134765625,16.16741180419922,15.834321726963633,16.01279709240287,15.922809274183596,0.1,0.1,0.1,1.779728889465332
image1751,33.615501403808594,132.77499389648438,48.69892883300781,37.668548583984375,6.796120626448668,5.256789135503221,5.880393833752154,0.1,0.1,0.1,0.7701066732406616
image1943,124.98248291015625,132.89622497558594,14.1822509765625,11.8935546875,21.52426307578619,18.05073118668285,19.559862295741766,0.1,0.1,0.1,2.2510743141174316
image1163,116.94674682617188,132.472412109375,17.776214599609375,15.024909973144531,17.038371641332525,14.40126628565935,15.554599018562676,0.1,0.1,0.1,1.8955323696136475
image1538,125.28730773925781,132.80934143066406,14.836151123046875,12.08721923828125,21.17939576947742,17.25514912033504,18.91857974301728,0.1,0.1,0.1,2.1668763160705566
image288,121.04560852050781,132.85736083984375,15.5809326171875,14.245674133300781,17.970367537859982,16.430338689585472,17.148706196997182,0.1,0.1,0.1,1.8857733011245728
image1029,132.53494262695312,132.8471221923828,18.72071075439453,18.090118408203125,14.15137226984178,13.67469447920967,13.906910082908782,0.1,0.1,0.1,1.5596154928207397
image471,129.54632568359375,132.6827850341797,13.063774108886719,12.001922607421875,21.329915912113282,19.596174724565568,20.408018386801555,0.1,0.1,0.1,2.1908888816833496
image742,130.04409790039062,132.79281616210938,16.29656982421875,17.891845703125,14.308194036978918,15.70882724164148,14.95955626426918,0.1,0.1,0.1,1.5992578268051147
image1565,159.3837432861328,132.12074279785156,42.963409423828125,47.77362060546875,5.358605790298739,5.958558769733454,5.63476747224099,0.1,0.1,0.1,0.5923706889152527
image989,126.44207763671875,132.85995483398438,20.70953369140625,26.102996826171875,9.807303035156657,12.361456506682778,10.865365292614593,0.1,0.1,0.1,1.0543147325515747
image455,137.3015899658203,132.81475830078125,24.721405029296875,30.327423095703125,8.441205149285196,10.355398477417411,9.252977084579038,0.1,0.1,0.1,0.9625270366668701
image1706,213.36656188964844,126.8385009765625,80.60519409179688,103.2633056640625,2.4790994085820035,3.175973991309487,2.7636936331482564,0.1,0.1,0.1,0.24785014986991882
image90,129.04432678222656,132.78514099121094,15.999053955078125,17.97808837890625,14.239556208899586,16.000946100862745,15.04345752031194,0.1,0.1,0.1,1.5108078718185425
image5,126.1302719116211,132.8185272216797,21.683700561523438,19.996124267578125,12.802480949524826,11.806102896212202,12.274064023358306,0.1,0.1,0.1,1.2491865158081055
image878,71.89595794677734,132.45675659179688,27.704360961914062,23.005584716796875,11.127732815810104,9.240422486262366,10.053571720217287,0.1,0.1,0.1,1.3456615209579468
image1332,126.91253662109375,132.78903198242188,8.130523681640625,9.773139953613281,26.19424271166329,31.486286741660756,28.477892219913258,0.1,0.1,0.1,2.6618545055389404
image1348,114.92159271240234,132.5821533203125,33.79100036621094,40.40355682373047,6.336075834037511,7.5759816881889455,6.87353086722603,0.1,0.1,0.1,0.7062942385673523
image795,128.25999450683594,132.71072387695312,13.001861572265625,10.033477783203125,25.514582832740732,19.68948819960333,22.04444288720094,0.1,0.1,0.1,2.431459903717041
image1747,127.93313598632812,132.79527282714844,20.195526123046875,18.1044921875,14.140137008468633,12.676074811829542,13.348260773438742,0.1,0.1,0.1,1.4366071224212646
image1123,123.57051086425781,133.7904510498047,78.84750366210938,90.98123168945312,2.8137671390711283,3.246773684770724,3.0071365120586018,0.1,0.1,0.1,0.281205415725708
image657,138.35040283203125,132.84461975097656,26.470489501953125,22.074554443359375,11.597063064482905,9.671147183776524,10.503927617847216,0.1,0.1,0.1,1.257425308227539
image1927,127.482666015625,132.9029541015625,11.1500244140625,9.72564697265625,26.322156327465564,22.959590983238634,24.469264714659918,0.1,0.1,0.1,2.450519323348999
image1663,127.5401382446289,131.7278289794922,30.981185913085938,36.483245849609375,7.016919521231167,8.263079428856527,7.564070769995074,0.1,0.1,0.1,0.7150276303291321
image126,141.81124877929688,132.77931213378906,16.21307373046875,15.734130859375,16.27036169255357,15.789726504413952,16.02464065336216,0.1,0.1,0.1,1.9955124855041504
image1871,129.76673889160156,133.66925048828125,59.126708984375,68.86502075195312,3.7174170167187444,4.32968457736505,3.9887297455248065,0.1,0.1,0.1,0.3871190845966339
image1660,155.59051513671875,132.7994384765625,24.707244873046875,22.1787109375,11.542600501959402,10.361333338274003,10.904268976187305,0.1,0.1,0.1,1.358721375465393
image338,127.46246337890625,132.61683654785156,10.80401611328125,8.071533203125,31.71640301261305,23.694892465525133,26.84520802221037,0.1,0.1,0.1,2.693638801574707
image1690,122.39884948730469,132.7692413330078,17.06121826171875,14.1575927734375,18.082170048025937,15.004790166385838,16.32988839994849,0.1,0.1,0.1,1.896230936050415
image739,219.5538787841797,132.32073974609375,22.614288330078125,16.98590087890625,15.071323082893455,11.320276643837927,12.800585117366655,0.1,0.1,0.1,1.5569918155670166
image1409,132.6162872314453,132.6258087158203,17.206268310546875,16.336883544921875,15.67006334446049,14.87829873274035,15.258796113701038,0.1,0.1,0.1,1.6701996326446533
image14,156.53770446777344,132.8636474609375,38.89404296875,34.230072021484375,7.478804013012961,6.58198480949093,6.987595488434162,0.1,0.1,0.1,0.8721438646316528
image1298,128.4763641357422,132.79180908203125,13.15509033203125,9.8260498046875,26.053195850673955,19.460147634005,22.04899771752379,0.1,0.1,0.1,2.372753620147705
image802,126.73908996582031,132.79983520507812,8.099365234375,9.778564453125,26.179711881756674,31.607415222305953,28.51316655247963,0.1,0.1,0.1,2.822511672973633
image910,153.36676025390625,132.32994079589844,17.07867431640625,15.258575439453125,16.77745088431238,14.989453821604835,15.808113562226184,0.1,0.1,0.1,2.0528318881988525
image919,123.2926025390625,133.2907257080078,28.13836669921875,25.471343994140625,10.050510097107153,9.09789835126101,9.538711918748465,0.1,0.1,0.1,1.0512107610702515
image719,136.89874267578125,132.91793823242188,16.03436279296875,14.141593933105469,18.102626988935388,15.965710848968623,16.933871331479452,0.1,0.1,0.1,2.008652448654175
image838,102.84913635253906,132.72000122070312,77.48715209960938,82.94683074951172,3.086314421982988,3.303773503908276,3.1894974975293557,0.1,0.1,0.1,0.32441529631614685
image1609,197.74722290039062,130.87286376953125,115.4210205078125,116.21450805664062,2.202823075026319,2.2179668735702447,2.2103560672702662,0.1,0.1,0.1,0.23868532478809357
image1251,127.85127258300781,132.64219665527344,10.989959716796875,8.21990966796875,31.143894560980137,23.29398893143655,26.380110669379118,0.1,0.1,0.1,2.8857533931732178
image1212,123.15311431884766,132.8597412109375,12.815872192382812,10.03973388671875,25.49868381856758,19.975230414060704,22.238061539405845,0.1,0.1,0.1,2.6415910720825195
image1072,123.11146545410156,133.01998901367188,44.04034423828125,55.58550262451172,4.605517408546574,5.812851929923762,5.10506400021261,0.1,0.1,0.1,0.504225492477417
image1728,128.88702392578125,132.78945922851562,11.9173583984375,9.945426940917969,25.74047363886935,21.481270550155184,23.324109040948507,0.1,0.1,0.1,2.730834484100342
image1315,148.445068359375,132.74166870117188,19.232666015625,16.04498291015625,15.955143201676805,13.310687129492111,14.454548808254895,0.1,0.1,0.1,1.8496192693710327
image1870,138.14816284179688,132.2142333984375,27.64166259765625,24.80120086669922,10.322080828905884,9.261382129080266,9.748717093810928,0.1,0.1,0.1,1.1993067264556885
image1331,127.04547119140625,132.77203369140625,20.180419921875,18.02165985107422,14.205128834719439,12.685563580493353,13.381064073773267,0.1,0.1,0.1,1.3577367067337036
image1913,128.79986572265625,132.73696899414062,17.522003173828125,14.311370849609375,17.88787410305893,14.610201668173213,16.002564197242577,0.1,0.1,0.1,1.7988908290863037
image827,154.0883331298828,133.4377899169922,120.09329223632812,118.31332397460938,2.16374615639181,2.1316760930845744,2.147531551789481,0.1,0.1,0.1,0.2188691943883896
image813,130.70742797851562,132.85011291503906,22.386688232421875,20.0482177734375,12.769214844582459,11.435367185274147,12.04725994587194,0.1,0.1,0.1,1.3150023221969604
image1814,136.73223876953125,133.13394165039062,40.59564208984375,35.13500213623047,7.286181426925778,6.306095600937576,6.743296001828376,0.1,0.1,0.1,0.7810503244400024
image701,129.51560974121094,132.62908935546875,10.75091552734375,9.291435241699219,27.55225574312701,23.811925537773288,25.4784422860146,0.1,0.1,0.1,2.9292757511138916
image527,18.814861297607422,133.00454711914062,37.277488708496094,34.07685089111328,7.512431263616582,6.867415399193825,7.168249355552606,0.1,0.1,0.1,0.8524415493011475
image1429,127.42918395996094,132.78689575195312,11.119537353515625,9.805023193359375,26.10906623590452,23.0225405843042,24.42071183079201,0.1,0.1,0.1,2.36100435256958
image1788,33.58522033691406,130.8450469970703,67.150634765625,70.61761474609375,3.6251578436973584,3.8123243494795473,3.7152098243319176,0.1,0.1,0.1,0.3941536843776703
image393,118.50956726074219,132.28810119628906,13.079986572265625,11.01385498046875,23.243451130777885,19.571885535633044,21.172538220055998,0.1,0.1,0.1,2.5629756450653076
image314,121.31834411621094,133.24307250976562,31.03021240234375,31.161346435546875,8.215306117452343,8.250024095248024,8.23261020303938,0.1,0.1,0.1,0.8870828151702881
image927,125.89128112792969,132.83126831054688,24.3333740234375,30.233612060546875,8.467397130297417,10.520530352816056,9.328587555594225,0.1,0.1,0.1,0.9289431571960449
image1109,126.68968200683594,132.3915557861328,12.414764404296875,9.247772216796875,27.68234273061172,20.62060878991758,23.38666857955482,0.1,0.1,0.1,2.6110947132110596
image1600,155.0345458984375,132.8098907470703,16.100830078125,14.44757080078125,17.719241769429974,15.899801361658252,16.735797266113696,0.1,0.1,0.1,2.144906997680664
image760,118.51043701171875,132.80416870117188,21.079620361328125,17.99822998046875,14.223620893710386,12.144431237938608,13.06150773977187,0.1,0.1,0.1,1.5411912202835083
image1525,123.937744140625,132.39724731445312,13.517974853515625,10.965362548828125,23.34624129936852,18.937747907810465,20.79944253071461,0.1,0.1,0.1,2.3542120456695557
image850,146.18553161621094,132.63218688964844,19.818603515625,16.107513427734375,15.893204196199019,12.917156337386205,14.17603899967701,0.1,0.1,0.1,1.8339041471481323
image1385,80.65657043457031,132.38015747070312,70.9273681640625,62.61170196533203,4.088692560086399,3.6093260842252732,3.826671690680703,0.1,0.1,0.1,0.4793153703212738
image1721,121.54972839355469,132.83935546875,23.14312744140625,21.93584442138672,11.670396410653264,11.06159920037344,11.353774536646533,0.1,0.1,0.1,1.2397600412368774
image1077,134.48764038085938,132.64773559570312,19.20917510986328,16.1707763671875,15.831027168210401,13.326964772607669,14.418400869563804,0.1,0.1,0.1,1.7992748022079468
image1817,127.45182800292969,132.7003631591797,12.976837158203125,10.100250244140625,25.345906666868096,19.727457228526074,22.016125530840682,0.1,0.1,0.1,2.3586764335632324
image222,80.40150451660156,132.35202026367188,88.41961669921875,79.88018798828125,3.2047996686932714,2.8952851138322333,3.038281610418073,0.1,0.1,0.1,0.37107256054878235
image672,130.19711303710938,133.17117309570312,37.513458251953125,37.26329803466797,6.8700306602445655,6.824217545623681,6.847009155344231,0.1,0.1,0.1,0.7108691930770874
image1002,159.98770141601562,139.66317749023438,10.22259521484375,9.93829345703125,25.758949572864786,25.042564497543093,25.393181256268708,0.1,0.1,0.1,2.701746940612793
image458,124.88746643066406,132.72955322265625,12.02215576171875,12.116180419921875,21.128770877253963,21.294017901112348,21.21091163560902,0.1,0.1,0.1,2.1399052143096924
image1032,126.48800659179688,132.83628845214844,11.150726318359375,9.847869873046875,25.995469406095538,22.958145746838284,24.335786103875982,0.1,0.1,0.1,2.2563629150390625
image1962,47.26698303222656,132.2340850830078,60.74913024902344,49.64501953125,5.156609916103587,4.2140521016614105,4.614641242113854,0.1,0.1,0.1,0.6069695353507996
image1878,118.52944946289062,132.35560607910156,13.354888916015625,13.064849853515625,19.594561198199525,19.169010061401284,19.378282062521595,0.1,0.1,0.1,2.4197490215301514
image1124,148.97398376464844,132.6691436767578,30.19964599609375,30.61578369140625,8.361700049241541,8.476920558377174,8.418719011173863,0.1,0.1,0.1,0.9756092429161072
image133,153.32766723632812,132.361083984375,17.1220703125,15.275970458984375,16.758346102288822,14.951462955569497,15.777830774428175,0.1,0.1,0.1,2.060670852661133
image1963,176.84976196289062,132.312744140625,49.709716796875,43.17632293701172,5.929175589442125,5.149898581117916,5.498545831001656,0.1,0.1,0.1,0.6950735449790955
image1795,98.81874084472656,132.72906494140625,36.693634033203125,30.426422119140625,8.413739840904782,6.97668701247612,7.595085140614424,0.1,0.1,0.1,0.9866911768913269
image1488,152.86956787109375,132.88925170898438,40.229736328125,35.44593048095703,7.222267733598739,6.36345209702575,6.7522372768930605,0.1,0.1,0.1,0.851762056350708
image769,143.87155151367188,132.8587646484375,23.68829345703125,20.00212860107422,12.798637840287231,10.807025861291544,11.677327876816472,0.1,0.1,0.1,1.4584938287734985
image1043,46.9235725402832,132.27349853515625,20.218284606933594,15.4417724609375,16.578407734448493,12.661806131278228,14.230708613760674,0.1,0.1,0.1,1.5669742822647095
image65,126.34548950195312,132.73599243164062,15.0302734375,12.017669677734375,21.301966759354485,17.032291598986422,18.81301756197045,0.1,0.1,0.1,2.109405755996704
image501,125.53727722167969,132.85302734375,13.131988525390625,10.410614013671875,24.590288302285018,19.494381944137817,21.603952210810835,0.1,0.1,0.1,2.399811029434204
image472,150.49932861328125,132.94656372070312,15.17218017578125,14.016609191894531,18.26404635352455,16.87298707463563,17.52725087424822,0.1,0.1,0.1,2.192448854446411
image1293,127.50556945800781,132.75283813476562,12.8621826171875,10.116035461425781,25.30635652436895,19.90330938529141,22.124530972463393,0.1,0.1,0.1,2.4274792671203613
image410,126.55152893066406,132.66883850097656,22.84857177734375,24.229095458984375,10.565809212042739,11.204201404564166,10.870972002202521,0.1,0.1,0.1,1.0450596809387207
image1567,114.4297103881836,132.8353271484375,44.92784118652344,40.14362335205078,6.377102479139366,5.6980258396388255,6.008974622954683,0.1,0.1,0.1,0.7322337031364441
image1318,143.60411071777344,132.767578125,23.058624267578125,19.93883514404297,12.839265591524985,11.102136754964697,11.876458961377855,0.1,0.1,0.1,1.490647554397583
image835,84.66531372070312,132.8600616455078,18.68951416015625,16.224090576171875,15.779004610340632,13.697520321087884,14.62834389013569,0.1,0.1,0.1,1.6658414602279663
image1254,145.3715057373047,132.6765594482422,46.405242919921875,40.016632080078125,6.397339973231955,5.516618034771641,5.908304432626115,0.1,0.1,0.1,0.7298391461372375
image454,139.9427032470703,132.66873168945312,23.28216552734375,19.64922332763672,13.028504777587564,10.99554075841187,11.883533526795103,0.1,0.1,0.1,1.508196234703064
image1562,135.1175537109375,132.60218811035156,12.91448974609375,10.529998779296875,24.311493796497288,19.822695672311205,21.726734434156874,0.1,0.1,0.1,2.630187749862671
image945,120.84272766113281,132.75025939941406,13.82928466796875,11.96759033203125,21.39110655507785,18.511441925332885,19.795882326498607,0.1,0.1,0.1,2.392167329788208
image1620,138.975830078125,132.72952270507812,29.98694610595703,30.47679901123047,8.399832275878643,8.53704805735935,8.467606448301245,0.1,0.1,0.1,0.9498206377029419
image514,121.7069320678711,132.76890563964844,15.325637817382812,16.1287841796875,15.87224412875491,16.704035619949003,16.272216921499687,0.1,0.1,0.1,1.8468917608261108
